3.0000000000000000,,Location Summary,,,,,,,,,,,,,,,,,
Building,UWG,,,Miami,Houston,Phoenix,Atlanta,Los Angeles,Las Vegas,San Francisco,Baltimore,Albuquerque,Seattle,Chicago,Boulder,Minneapolis,Helena,Duluth,Fairbanks
BLD9PRE,Zone,,ASHRAE 90.1-2004 Climate Zone,1A,2A,2B,3A,3B-CA,3B,3C,4A,4B,4C,5A,5B,6A,6B,7.0000000000000000,8.0000000000000000
BLD9PRE,TypeWall,,Construction Type,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall
BLD9PST,COP,,Air Conditioning (COP),3.5000000000000000,3.5606241972000600,3.5589796173316000,3.5607359425550600,3.5603612670659700,3.5599345984073800,3.5638152113878500,3.5638940417801100,3.5570520951843300,3.5603628841820200,3.5638938543834500,3.5577623329743200,3.5650636375175600,3.5602988996648600,3.5512724176768100,3.6700000000000000
BLD9PST,EffHeat,,Heating Efficiency (%),0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.7886394056620320,0.8000000000000000,0.7887402773566590,0.7886631397197770,0.7888360143194960,0.7800000000000000
BLD9PST,Fan,,Fan Max Flow Rate (m3/s ),3.8400000000000000,3.5700000000000000,3.6300000000000000,3.5700000000000000,3.6400000000000000,3.6000000000000000,3.4600000000000000,3.4700000000000000,3.6400000000000000,3.4700000000000000,3.4700000000000000,3.5600000000000000,3.4400000000000000,3.4900000000000000,3.3900000000000000,3.3700000000000000
BLD9NEW,TypeWall,,Construction Type,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame
BLD9NEW,RvalWall,,R-value (m2·K / W),1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,1.9801980198019800,3.4482758620689700
BLD9NEW,TypeRoof,,Construction Type,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic
BLD9NEW,RvalRoof,,R-value attic floor (m2·K / W),5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,5.1799515156538100,6.5229019086011000,6.5229019086011000,6.5229019086011000,6.5229019086011000
BLD9NEW,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,5.8350000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,2.6150000000000000
BLD9NEW,SHGC,,SHGC,0.2510000000000000,0.2510000000000000,0.2510000000000000,0.2520000000000000,0.2520000000000000,0.2520000000000000,0.3900000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.4870000000000000,0.2960000000000000
BLD9NEW,HVAC,,Air Conditioning (kW),47.8867900000000000,48.2981200000000000,48.7671800000000000,47.7005000000000000,43.9571800000000000,44.3151200000000000,35.0486300000000000,47.4303500000000000,38.2061100000000000,34.9360600000000000,47.7344500000000000,38.6411000000000000,47.7925500000000000,34.7533700000000000,41.2909000000000000,29.0660100000000000
BLD9NEW,HEAT,,Heating (kW),68.8382200000000000,88.5014100000000000,76.1524100000000000,93.9474000000000000,69.2989800000000000,80.3971100000000000,77.7532400000000000,103.6829200000000000,85.3776000000000000,89.3737500000000000,119.9097600000000000,99.9601200000000000,128.9156900000000000,118.6493600000000000,131.1332800000000000,157.1119100000000000
BLD9NEW,COP,,Air Conditioning (COP),3.5636898046413200,3.5631473916583100,3.5625400176922300,3.5639385394283100,3.5625942565014400,3.5555906358822900,3.5580079164292600,3.5643027154554000,3.5532139492871700,3.5581948279227800,3.5638930646524700,3.5526149100310300,3.5638153917294600,3.5585007439566300,3.5492384036192000,3.6700000000000000
BLD9NEW,EffHeat,,Heating Efficiency (%),0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.8000000000000000,0.7886398271500170,0.8000000000000000,0.7886848311481710,0.7885987568748790,0.7887392552066110,0.7800000000000000
BLD9NEW,Fan,,Fan Max Flow Rate (m3/s ),3.4800000000000000,3.4900000000000000,3.5100000000000000,3.4700000000000000,3.3900000000000000,3.4700000000000000,3.4700000000000000,3.4600000000000000,3.6000000000000000,3.4000000000000000,3.4700000000000000,3.6000000000000000,3.4700000000000000,3.5400000000000000,3.4500000000000000,3.2900000000000000
